"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","ENTREZID"
"METTL14",7.66971090966593,-1.30324495278977,0.299198952073299,-4.35578047235439,1.32593614662305e-05,0.000133909429158954,"57721"
"ALDH3A1",3.57752595823159,-2.35106446157928,0.539777671785977,-4.35561636664267,1.32693000088235e-05,0.000133936770988245,"218"
"NUDT12",1.94003005743828,-1.57985400582992,0.362748519808458,-4.35523212241949,1.32925983510802e-05,0.000134025861000929,"83594"
"LAMA3",17.9901094865973,-1.45513425340819,0.334387706765412,-4.35163800572677,1.35124226741756e-05,0.00013596275352865,"3909"
"RGS18",1.88538029195347,-3.58776731255394,0.824559137462175,-4.35113401762347,1.35435235713887e-05,0.000136143692414282,"64407"
"LOXHD1",2.01191860704283,-2.67995776864245,0.615929061239552,-4.35108186525419,1.35467457682497e-05,0.000136143692414282,"125336"
"ACVR2A",5.41442316871553,-1.03712032309973,0.238392491210152,-4.35047395089918,1.35843593051028e-05,0.000136447669766331,"92"
"RGN",2.02532274571389,-1.64698477186827,0.378621327043275,-4.3499524570628,1.36167051032333e-05,0.000136698434646118,"9104"
"HOXA4",2.71783848467478,-1.3758679437953,0.316452150259233,-4.34779142018219,1.37515287043273e-05,0.000137753279968388,"3201"
"RAB6C",1.25912234418375,-3.20616463340215,0.737702965887401,-4.34614578178546,1.3855050441099e-05,0.000138490687679458,"84084"
"OR5P2",1.85043764891045,-2.13674940997604,0.491663271932414,-4.34596101022117,1.38667201227404e-05,0.000138532572876698,"120065"
"PIGL",410.789533866271,-0.873608486841179,0.201078968206184,-4.3446039863572,1.39527138666972e-05,0.000139166486935361,"9487"
"BMP4",7.91637610345645,-1.31364942002329,0.302355324779006,-4.34472063947756,1.39453016957056e-05,0.000139166486935361,"652"
"PRDM7",8.4715291725388,-1.51072772164509,0.347910436616193,-4.34228917171487,1.41005772435169e-05,0.000140263636790773,"11105"
"MYOM3",2.5128192374995,-1.56822403703806,0.361353748005529,-4.33985822948783,1.4257466799412e-05,0.000141748148179662,"127294"
"ARL4D",5.1438777116776,-1.56625969468797,0.361106879447575,-4.33738536658191,1.44187691800564e-05,0.000143121351957666,"379"
"SLC25A26",7.65889484488771,-0.83424709878403,0.192347770066163,-4.33718102631016,1.44321756550308e-05,0.000143177695491419,"115286"
"NDN",7.08345512068575,-0.984581002186721,0.227044486582217,-4.33651139037981,1.44761928749345e-05,0.000143537497017953,"4692"
"NR5A2",4.17571641698015,-1.01088016931234,0.233208175702101,-4.33466865502876,1.45979833769986e-05,0.000144590293106293,"2494"
"LIMA1",36.8407269122754,-0.908562340890914,0.209663070693342,-4.33344001824621,1.46797289843248e-05,0.000145244626200675,"51474"
"ANO4",1.84170719979041,-2.780949261782,0.642272408269192,-4.32985945835064,1.49204534900978e-05,0.000147468857814083,"121601"
"CD1E",3.04669877609244,-2.28435844589611,0.527667566528702,-4.32916212933821,1.49677714426015e-05,0.000147774542053976,"913"
"SERPINB13",1.79253956952046,-3.62015500069012,0.83679448591947,-4.32621756190505,1.516916033661e-05,0.000149448504124835,"5275"
"TDRD3",7.56232455784305,-1.05697346716923,0.24449226324432,-4.32313666348209,1.53826378263032e-05,0.000151471141849435,"81550"
"ITPR1",23.11674521604,-0.984398693677093,0.22781596870599,-4.32102586692472,1.55305464458618e-05,0.000152765152028812,"3708"
"TCP11L2",14.873528623454,-0.867953629720419,0.200911639636688,-4.32007638427498,1.55975202012848e-05,0.000153342499558491,"255394"
"KLHL29",15.0777012248341,-1.02536513603076,0.237375952414282,-4.31958303106135,1.56324285189383e-05,0.000153604159696433,"114818"
"MED13L",34.8409685935429,-0.776042499898591,0.179724518584136,-4.31795564685457,1.57481065567749e-05,0.000154494930955819,"23389"
"CX3CR1",2.58852306904018,-1.34847970109308,0.312293754932066,-4.3179848453467,1.57460238935481e-05,0.000154494930955819,"1524"
"SLCO3A1",20.0734231887362,-0.692281366745805,0.160331840211212,-4.31780341218458,1.57589693701502e-05,0.000154519656259355,"28232"
"UTRN",71.8174682556202,-1.14896731536676,0.26611289335,-4.31759356302817,1.57739550162098e-05,0.000154584759158856,"7402"
"DCUN1D3",7.28976122197304,-1.04602328840403,0.242345813427081,-4.31624245375613,1.5870765562652e-05,0.000155369090777716,"123879"
"PLD5",1.85574257534479,-3.47476676666459,0.80506924762981,-4.31610917557041,1.58803459274809e-05,0.000155380753971897,"200150"
"KLHL13",3.34526581527419,-1.41597822638111,0.328084703335144,-4.3158922436401,1.58959513198212e-05,0.000155451325420131,"90293"
"CLIC6",1.89941567332174,-1.68927365181438,0.391496703531735,-4.31491156011086,1.5966681167149e-05,0.00015597830621199,"54102"
"PLG",3.8757767554899,-1.80110408873364,0.417451518640568,-4.31452278482287,1.5994803763926e-05,0.000156088502766653,"5340"
"P2RX6",1.48598646899415,-2.33759736035728,0.542157691142022,-4.31165581259813,1.62036528852066e-05,0.000157793932039851,"9127"
"PGAP1",3.88166726331588,-1.19179765444055,0.276479522445852,-4.31061817489199,1.62798798750935e-05,0.000158369713784917,"80055"
"CHAD",6.07062859959717,-1.05650317397395,0.245185138836187,-4.30900167517827,1.63993126267004e-05,0.000159364149250653,"1101"
"CFH",13.257929350526,-1.16314241671398,0.269951961886335,-4.30870147631573,1.64215841342142e-05,0.000159496896347098,"3075"
"SMYD1",1.95898372782329,-2.63153298527487,0.610925162401908,-4.30745555630539,1.65143264000566e-05,0.00016005756718686,"150572"
"SPATA6",13.6266969066028,-1.18055179433861,0.274121860446765,-4.3066678170597,1.65732205239929e-05,0.000160464814712701,"54558"
"CLVS1",2.06797470138946,-2.32064205519332,0.538977744069131,-4.30563614310514,1.66506548543684e-05,0.0001611303182929,"157807"
"RNF148",1.56172224136379,-2.38913908691459,0.555712564508752,-4.29923532325849,1.71388418704993e-05,0.000165595007368486,"378925"
"LILRA2",3.20521285896732,-1.92991147136781,0.449166679568155,-4.29664879243335,1.73399592343915e-05,0.000167189341457262,"11027"
"LCE2C",3.28402266173325,-5.06023710145452,1.1778924513829,-4.29600944934622,1.73900172922525e-05,0.000167584755612435,"353140"
"TP53TG3D",3.1073688900508,-4.66915755202312,1.08693418202828,-4.29571323565351,1.74132563127045e-05,0.000167721442238124,"729264"
"SMAD9",3.85445432702513,-1.04991807595677,0.244491691181137,-4.29428939234959,1.752537548041e-05,0.000168713619879498,"4093"
"ZNF25",3.14572067944692,-1.4218235450105,0.331160177737892,-4.29346171608788,1.75908658351655e-05,0.00016925611272672,"219749"
"SPAG7",24.1484227381353,-0.644368600239107,0.150091600745433,-4.29316895175238,1.7614086757105e-05,0.000169303640329579,"9552"
"LPL",25.6715741856276,-1.84048015210267,0.428699648527558,-4.29316925830034,1.76140624276527e-05,0.000169303640329579,"4023"
"IL22RA1",2.01939052518621,-2.41243836932098,0.562007950610115,-4.29253423675242,1.76645302064033e-05,0.000169700429711101,"58985"
"IGSF11",1.77891877158392,-2.72707953271235,0.635371616287278,-4.29210160291347,1.76989922741128e-05,0.000169943356610222,"152404"
"HIF3A",15.2369593330055,-1.42696610148225,0.332584372709749,-4.29053863792807,1.78240269916475e-05,0.00017105524763694,"64344"
"ASB2",5.26400512928788,-1.57712740359752,0.367883452328344,-4.28703001892538,1.81077831104843e-05,0.000173329384378496,"51676"
"USP33",76.6063325748116,-0.998427584006488,0.23295490565564,-4.28592641651594,1.8197922034296e-05,0.000173981208946688,"23032"
"RNF186",1.25977999677551,-3.7878153574032,0.883795293905334,-4.28585146755593,1.82040591155751e-05,0.000173981208946688,"54546"
"MAB21L3",2.27121557040865,-3.66031895730575,0.854248985522312,-4.28483851820758,1.82871965700533e-05,0.000174595595294086,"126868"
"KANK3",6.89530469138352,-0.982448132691718,0.229396725295701,-4.28274698091398,1.84600046389139e-05,0.000176063957735306,"256949"
"RADIL",5.31557588588442,-1.18906887537994,0.277670468291824,-4.28230226532504,1.84969481658362e-05,0.000176281792880144,"55698"
"YTHDC2",11.6596340018239,-0.755971365017586,0.176561231166939,-4.28163850025952,1.85522196619633e-05,0.00017656070895592,"64848"
"NGF",1.68372635818268,-1.93536193695876,0.45203591916766,-4.28143396330621,1.85692830712738e-05,0.00017656070895592,"4803"
"DZIP1L",18.8826026344705,-0.921392872641421,0.215201264084395,-4.28154024355581,1.85604148211597e-05,0.00017656070895592,"199221"
"DCT",2.64829115662436,-3.79068508093995,0.885603815374548,-4.28033960009167,1.8660834136446e-05,0.000177295155801379,"1638"
"SEMA4A",43.5346827757735,-0.991012736561483,0.231529780832252,-4.28028192744454,1.86656707597823e-05,0.000177295155801379,"64218"
"BOD1L1",15.284001033197,-0.649029726805881,0.151668035582653,-4.27927825604482,1.87500334961508e-05,0.000177822898318334,"259282"
"STK3",40.647541121101,-1.23161460712129,0.287896953935324,-4.27797026083843,1.88605210914316e-05,0.000178674409922504,"6788"
"CIDEC",10.7297063852046,-2.61500393310581,0.611493851209472,-4.27641901538928,1.89923601699912e-05,0.000179569420657773,"63924"
"FSTL4",38.4641288624167,-0.951661091849669,0.222602234442619,-4.27516414753232,1.90996521377445e-05,0.000180491712701686,"23105"
"TRIM31",2.33295982356582,-3.81469318636654,0.892646499860292,-4.27346456515942,1.92458882076862e-05,0.000181688247391827,"11074"
"DAB2",38.483605688862,-1.06121712065296,0.248392611945815,-4.27233770094761,1.93434335006517e-05,0.00018251608522622,"1601"
"ENPEP",2.4010782451893,-1.44334039983308,0.337943138816172,-4.27095636529021,1.94636491595732e-05,0.000183556878683103,"2028"
"DGAT2",31.2546874252243,-1.53717776598261,0.359982562337386,-4.27014507592155,1.953458582663e-05,0.000184038453042137,"84649"
"ESRRB",1.4562141992229,-2.51863952448741,0.590049609437186,-4.26852163649391,1.96772743998925e-05,0.00018528351011427,"2103"
"TCTE1",1.036090099173,-3.26156413714496,0.764116120982754,-4.26841424697356,1.96867480782249e-05,0.00018528351011427,"202500"
"CLEC1A",2.89759710953802,-1.28187981825481,0.300430182267943,-4.26681436791045,1.98284014661165e-05,0.000186464511954788,"51267"
"CALML6",3.22496276365452,-1.94698753770602,0.456314180105922,-4.26676974459586,1.98323662968866e-05,0.000186464511954788,"163688"
"TNFSF11",1.74793573339701,-2.80358120492795,0.657458609268309,-4.26427027558141,2.00556563288192e-05,0.000188372650366323,"8600"
"CCDC68",1.17583971793723,-2.7266521356308,0.639486790563492,-4.26381306989652,2.00967589439743e-05,0.000188567461580695,"80323"
"RBM11",1.06890092267719,-2.71213818633295,0.636127303626041,-4.26351481986902,2.01236147228448e-05,0.000188703033277504,"54033"
"CCDC152",1.48852082488502,-2.41629899115882,0.566765510891488,-4.26331338926768,2.01417717735463e-05,0.000188703033277504,"100129792"
"SIK3",32.1128400737191,-0.816546628299628,0.191546899514329,-4.2629070497617,2.01784468975221e-05,0.000188951058359911,"23387"
"FADS1",35.1676172244552,-1.41788954682909,0.332831914718699,-4.26007688603858,2.04356593994214e-05,0.000191069804844061,"3992"
"GLT1D1",1.12971886206104,-2.51580812589517,0.590672636484164,-4.25922578853476,2.05136178799278e-05,0.000191701932579225,"144423"
"PCLO",3.27133303459109,-1.40313703011763,0.329445553931159,-4.25908625378151,2.05264259139425e-05,0.000191724891970773,"27445"
"TUBB8",5.97409393526679,-3.30866251933369,0.777019708099897,-4.25814491555768,2.06130314478311e-05,0.000192436778466093,"347688"
"HMGN5",4.53969251472415,-1.59287942430797,0.374350124556373,-4.25505247579557,2.08999992852891e-05,0.000194821231385065,"79366"
"ARHGAP26",30.0020523536548,-1.03109826784126,0.242372931908245,-4.25418077721485,2.09815746120696e-05,0.000195483262054704,"23092"
"FSCN3",1.72836133833545,-2.26957327327864,0.533644457221556,-4.2529688869913,2.10954895639788e-05,0.000196149928566273,"29999"
"LIPE",39.25489058232,-1.46001011973683,0.343511944397181,-4.25024556947784,2.13536272945129e-05,0.000198251571302741,"3991"
"HMGCR",17.8603303651876,-1.20460795052314,0.283475044728042,-4.24943208556085,2.14313172148167e-05,0.000198773589110083,"3156"
"FAXDC2",43.716575122417,-0.965155001919151,0.227189079604114,-4.24824557413135,2.15451148720076e-05,0.00019972903786753,"10826"
"HOPX",20.6106749416558,-1.34680988199251,0.317038348705002,-4.24809770645662,2.15593370216501e-05,0.000199760900607805,"84525"
"COL25A1",2.82044599155109,-1.81739899107746,0.42789481144666,-4.24730317465889,2.16359095110302e-05,0.000200270022970166,"84570"
"ZNF717",10.9663495868617,-1.21266310888723,0.285613151062953,-4.24582378078221,2.17791754383034e-05,0.000201394851456942,"100131827"
"ZCCHC24",16.3851119354883,-0.972422700569566,0.229045062256466,-4.24555190576747,2.1805602110314e-05,0.000201538603935747,"219654"
"CLEC4M",2.40885053981969,-3.08483752129592,0.726871900483972,-4.24399061133324,2.1957954266449e-05,0.000202744381317631,"10332"
"SLC25A27",11.4540226169909,-1.11106006347315,0.261902776401656,-4.24226149389579,2.21278649827782e-05,0.000204008121060736,"9481"
"TMEM106B",11.8834614101173,-0.92403015587877,0.217865670065298,-4.24128388654266,2.22244820046229e-05,0.000204491731589481,"54664"
"LGALS9C",2.30716858513456,-3.13534619088346,0.739210626273562,-4.24147878756704,2.22051879308089e-05,0.000204491731589481,"654346"
"PCP4L1",3.60468962786812,-2.04167134549114,0.481584718159931,-4.23948532522395,2.24032837758892e-05,0.00020593231865857,"654790"
"PABPC5",1.24402447462627,-3.06096233667804,0.722061038909122,-4.2392016349511,2.24316112023053e-05,0.00020609042792118,"140886"
"TAF12",15.0949236824025,-1.22272326856691,0.288632318631761,-4.23626596759202,2.27267560416509e-05,0.000208182480417141,"6883"
"ETS2",34.8493637747913,-1.25868861282206,0.297116344473005,-4.23634928281914,2.2718329014029e-05,0.000208182480417141,"2114"
"SUPT6H",41.0900892153347,-0.597710090360723,0.141108607250262,-4.2358159577088,2.27723243323816e-05,0.00020849031886765,"6830"
"GLYAT",1.48784451940527,-3.89607255259732,0.919939557063767,-4.23513971399673,2.28409647494955e-05,0.000208815572107678,"10249"
"PARD3B",17.1436293730171,-0.891586914064282,0.210670045024414,-4.23214849534474,2.31469494775498e-05,0.000211195959715851,"117583"
"REV3L",80.8946698995565,-1.10908411967633,0.262081301484078,-4.23183231079805,2.31795203583615e-05,0.000211389008408455,"5980"
"RSPO1",2.19075824342187,-1.49407804385177,0.353514173444953,-4.22635966556067,2.37502273494083e-05,0.00021627419418178,"284654"
"SOCS3",65.0027284126838,-1.56253888877433,0.36973364715322,-4.2261203458359,2.37754870961843e-05,0.000216397824076425,"9021"
"CDC14A",6.28784179678181,-0.895021959902871,0.211821842969128,-4.22535252907471,2.38567013875297e-05,0.000216703961391278,"8556"
"PRUNE2",7.47470932821584,-1.32004573913045,0.31239093474707,-4.22562114422185,2.38282591820877e-05,0.000216703961391278,"158471"
"KIF17",2.89904399802213,-1.6350025831091,0.386939851554291,-4.22546960862648,2.38443004978421e-05,0.000216703961391278,"57576"
"CCNH",24.3568801866872,-0.880041815404917,0.208276720825146,-4.22534891042257,2.3857084767456e-05,0.000216703961391278,"902"
"TMCC3",4.04437021359449,-1.18521429491222,0.280573285739938,-4.22425924045665,2.39727974411894e-05,0.000217269067377202,"57458"
"ADAM21",1.23875229964948,-2.57927996206136,0.610592929389351,-4.22422179804944,2.39767829456323e-05,0.000217269067377202,"8747"
"PSG3",2.02450195424184,-2.52743973342004,0.598357436457384,-4.22396310202797,2.40043367101729e-05,0.000217412383640989,"5671"
"CDKL3",16.7164859027325,-1.30663460715967,0.309354557649151,-4.22374448622659,2.40276450069115e-05,0.000217517126499519,"51265"
"PDS5B",10.2769900297154,-1.17953518955086,0.279297593069574,-4.22322003060383,2.40836490418903e-05,0.000217917609943279,"23047"
"KDM6B",55.5803368961619,-1.53927763093888,0.364495510387275,-4.22303591422402,2.41033393604456e-05,0.000217989283024499,"23135"
"CCDC116",1.80637712004958,-2.87830394909142,0.681801903422089,-4.22161324960327,2.42560034162577e-05,0.000219155948915086,"164592"
"CRISPLD2",80.1318101702934,-1.17148319074773,0.277613479211085,-4.21983541316805,2.44480737483853e-05,0.000220568544553138,"83716"
"GFPT2",23.6965953369654,-1.41888247413501,0.336309553288088,-4.21897760638268,2.45412644246319e-05,0.000221301509091058,"9945"
"SREK1",23.0218593837028,-0.813602455432718,0.192938507124922,-4.21690033553508,2.47683376587107e-05,0.000223023407931279,"140890"
"RNPC3",15.6689058956664,-0.975235257994011,0.231277381411754,-4.21673426100304,2.47865778333274e-05,0.000223079200499947,"55599"
"DSC1",5.03250245528314,-2.79313865676115,0.66288360242645,-4.21361856974137,2.51311559858801e-05,0.000225851174755202,"1823"
"KCNAB1",4.08973774680474,-1.50553076732202,0.357335409384753,-4.21321460952942,2.51761640082684e-05,0.000226036311081507,"7881"
"NDUFAF2",6.40834737921453,-1.19405648345172,0.283439795026761,-4.21273407758068,2.52298032753451e-05,0.00022640814741567,"91942"
"PRTG",1.79252849419978,-1.84704496008478,0.438520742162031,-4.21198995280891,2.53130805887407e-05,0.000227045461823077,"283659"
"ARHGAP22",59.1669894518038,-1.15353343024747,0.274010755671408,-4.20981076973045,2.55584663876959e-05,0.000229024632043011,"58504"
"RAB30",10.1398284702607,-0.742904592926557,0.176544275094316,-4.20803559067363,2.57600301010166e-05,0.000230719186426997,"27314"
"JPH4",1.24430947749393,-2.00404807975545,0.476502275078999,-4.20574713819194,2.60221052235334e-05,0.000232639175207874,"84502"
"HRH1",4.90744000105035,-1.29695167197289,0.308376384901373,-4.20574251296087,2.60226374668607e-05,0.000232639175207874,"3269"
"MT1M",8.70161605458581,-1.88098795098696,0.447244624588813,-4.20572511680001,2.60246394034508e-05,0.000232639175207874,"4499"
"KRTAP5-11",2.12424938240097,-4.1057956315044,0.977187797040631,-4.20164439623439,2.64983144772431e-05,0.000236530978673493,"440051"
"F2RL2",6.96792160067957,-1.04515659758057,0.248790853070582,-4.2009446275103,2.65803601735939e-05,0.000237034872958742,"2151"
"PKHD1L1",1.10551803539811,-2.40854222123718,0.57333169884304,-4.20095771103798,2.65788239570971e-05,0.000237034872958742,"93035"
"GRIK1",1.04679779976548,-2.18515796777251,0.520296560143995,-4.19983166363383,2.67113495722124e-05,0.000237859431142556,"2897"
"IL1R1",21.7575729406074,-1.0834771275413,0.258088207851764,-4.19808846192466,2.69177487379845e-05,0.000239237304282605,"3554"
"BDP1",7.67016176691306,-0.831277014473921,0.198008697571065,-4.19818434579408,2.69063565590033e-05,0.000239237304282605,"55814"
"CNTD1",2.00813957274136,-1.78518197524535,0.425221136265468,-4.19824374424053,2.68993015954669e-05,0.000239237304282605,"124817"
"WFDC5",4.66950293465916,-4.64966754905919,1.10761261790525,-4.19791854470996,2.69379482528082e-05,0.000239302003615594,"149708"
"GCNT4",0.648788636411362,-2.8079632335532,0.668983411129087,-4.19735853959968,2.70046229405924e-05,0.000239664411167059,"51301"
"TBX5",3.32479789500566,-1.26715993715151,0.302023688556818,-4.19556473601946,2.72192527149484e-05,0.000241222487457548,"6910"
"NNT",40.6977170361062,-1.11169947340851,0.265090611163218,-4.19365841939995,2.74491221520229e-05,0.000243027074808684,"23530"
"THRSP",15.5737061655023,-2.44417485274023,0.582822712151794,-4.19368497791769,2.74459070043671e-05,0.000243027074808684,"7069"
"KCNJ16",2.08277436545297,-1.91177429282199,0.455886414609462,-4.19353205438185,2.74644246811902e-05,0.000243046380289061,"3773"
"PACRG",1.04525777976978,-2.31281655884136,0.551943784739229,-4.19031180853694,2.7857137786026e-05,0.000246168848317163,"135138"
"FAT3",3.27681665058365,-1.24234236632571,0.296653875525262,-4.18785146199756,2.81607718123455e-05,0.000248614783369048,"120114"
"CXCL2",31.7577375470127,-1.74591883937493,0.416922360836379,-4.18763540500078,2.81875853976368e-05,0.000248732947467856,"2920"
"NAF1",7.17254303196194,-0.716253463608682,0.171118907224659,-4.18570615734662,2.84280915724269e-05,0.000250616426513322,"92345"
"ACER2",3.76674139568434,-1.19503790545799,0.285528688436254,-4.18535143352079,2.84725243706542e-05,0.000250888723307924,"340485"
"RGPD8",8.43774852345471,-1.08846297546504,0.260442681976273,-4.17928032074327,2.92433046850344e-05,0.000257313296615775,"727851"
"YPEL4",5.28793519464883,-0.978358331530625,0.234154975563819,-4.17825130204835,2.93758976077461e-05,0.000258357253319408,"219539"
"ASB8",16.3347041157959,-0.622838110039128,0.149079550303763,-4.1778909902132,2.94224600673957e-05,0.000258643951290129,"140461"
"COLCA1",3.52794075369189,-1.24771063834325,0.299196417013779,-4.17020581595331,3.04324671639179e-05,0.000266889278792655,"399948"
"AK9",38.4548887534956,-1.84567166192702,0.442700335511797,-4.16912189549907,3.05775429387883e-05,0.000267894412085045,"221264"
"ARC",3.06842680068567,-1.82352798177605,0.437409436575545,-4.16892693502992,3.06037067833827e-05,0.000267894412085045,"23237"
"CLDN19",2.56678487288737,-1.49335790064777,0.358235852094956,-4.16864446122475,3.06416527305293e-05,0.000268089131731159,"149461"
"CD302",5.31413531029224,-0.965648467275335,0.231719976898881,-4.16730780055587,3.08218194021309e-05,0.000269538120380674,"9936"
"CFL2",6.9810035382906,-1.23530276858834,0.296462284943035,-4.16681254691706,3.08888292023606e-05,0.000269996646760794,"1073"
"FAM161B",3.53931694984904,-0.973959864104594,0.233871445300556,-4.16450953579615,3.12022586580863e-05,0.000272222437524765,"145483"
"FOXO1",11.1209927523843,-0.912855191722911,0.219240930246647,-4.16370789293744,3.13120659421976e-05,0.000273051829275604,"2308"
"PRKAR2B",6.75734800025852,-1.70107598576332,0.408570539939513,-4.16348174788902,3.13431091379949e-05,0.000273193914095972,"5577"
"DNASE1L3",3.06073392315399,-1.50513775613271,0.361574371822708,-4.16273351605442,3.14460283775693e-05,0.000273962059082473,"1776"
"SAMD5",3.88011235145809,-1.24324259330334,0.29867371655785,-4.16254435653544,3.14720980631829e-05,0.000274060272837928,"389432"
"CCDC136",9.7045212053691,-1.13970702353263,0.273940295310367,-4.16042124157516,3.17661149070801e-05,0.000276490592250441,"64753"
"ABHD5",13.1291761673507,-1.08071183540612,0.259817384933738,-4.1595054760548,3.18937374817219e-05,0.000277210607994581,"51099"
"KTN1",23.8874907464995,-0.982530263021636,0.236207621735776,-4.15960440142233,3.18799276471108e-05,0.000277210607994581,"3895"
"LDHD",5.37789710861843,-1.21624703171995,0.292511323887857,-4.15794853872474,3.21118336995839e-05,0.000278844530606513,"197257"
"RPL39L",59.5571625345295,-1.3242134899519,0.31849757706957,-4.15768779824233,3.21484965357606e-05,0.000279032077242436,"116832"
"TRIM9",4.38715009383346,-1.55864678274525,0.375008159791886,-4.15630098185127,3.23441666370882e-05,0.000280074172254393,"114088"
"HAS1",4.31686344199453,-1.87501937616995,0.451104864315001,-4.15650445050543,3.23153879769728e-05,0.000280074172254393,"3036"
"RCVRN",1.22982032972912,-3.39474319927352,0.81674285332564,-4.15644065381252,3.23244087789794e-05,0.000280074172254393,"5957"
"TAL1",3.10352814095065,-1.57497128706713,0.379071307772341,-4.15481534680808,3.25550343939432e-05,0.00028150529740645,"6886"
"CBLN4",0.866878286724551,-2.74134920598094,0.659841515129678,-4.15455703092915,3.25918322093895e-05,0.000281691981419651,"140689"
"NKPD1",4.24820611668061,-1.35695278889961,0.326792133582798,-4.15234226730799,3.29089572713729e-05,0.000284300236278157,"284353"
"METAP2",18.0182721118907,-1.12565815891851,0.271265263630087,-4.1496583228346,3.32971919051222e-05,0.000287252253594166,"10988"
"CWF19L2",4.37481304467558,-1.22144455716432,0.294410879398756,-4.1487752071484,3.34258837540637e-05,0.000288228221086018,"143884"
"NRN1",6.9472502567884,-1.11726944332189,0.26931279123024,-4.14859405013079,3.34523411577169e-05,0.000288322132584101,"51299"
"CALCOCO1",55.0502962747823,-0.839545372959509,0.202386644396517,-4.14822517297469,3.35062759919272e-05,0.000288652671591849,"57658"
"OTOA",3.25661552340444,-3.14270662624138,0.7581861302341,-4.14503312698563,3.39764587725366e-05,0.000292295387545249,"146183"
"GSC",2.89600296559825,-1.60039691167651,0.386330922258897,-4.14255452894866,3.43458671673463e-05,0.000294925429612233,"145258"
"THSD7B",1.72876926377553,-1.75938138300979,0.424700725715196,-4.14263804246389,3.43333585172126e-05,0.000294925429612233,"80731"
"EFEMP1",44.3533623245771,-1.12180737619969,0.270867505765967,-4.14153544563204,3.44988544931523e-05,0.000295964697972286,"2202"
"TNN",4.14957049432293,-1.56627814314735,0.378241977670627,-4.14094213654748,3.45882213858543e-05,0.000296402470570559,"63923"
"GADL1",7.26401363072532,-1.10151926693654,0.266011039240835,-4.1408780255141,3.45978912306203e-05,0.000296402470570559,"339896"
"ACSS3",6.01480807840405,-1.16306731205344,0.280886451271957,-4.1407027885704,3.46243352592364e-05,0.000296491880569383,"79611"
"LIN7A",2.31209987095908,-1.79088567647082,0.432565475849369,-4.14014935647444,3.47079767054022e-05,0.000296933554058873,"8825"
"LCE1E",2.39421463950563,-4.60061394247235,1.11125924704383,-4.14000059366067,3.47304922676444e-05,0.000296989001745757,"353135"
"PDE1A",1.70056982417228,-1.54903264662178,0.374269419912704,-4.1388170237982,3.49101228968938e-05,0.000297974790919938,"5136"
"COL6A6",3.55800196089653,-1.77472007083118,0.428793186918912,-4.13887189669083,3.49017753587445e-05,0.000297974790919938,"131873"
"STON1-GTF2A1L",1.28485251285092,-2.3580587274588,0.569768688275707,-4.13862463133066,3.49394055792207e-05,0.000298087365333176,"286749"
"SBF2",34.3051892540026,-1.03813599503505,0.250862027891777,-4.13827474711681,3.49927187483185e-05,0.000298267435184701,"81846"
"MSMB",4.12686974396057,-2.15711681265837,0.521457794073821,-4.1367045179365,3.52329332341171e-05,0.000299788643100561,"4477"
"STRN3",21.0375861992015,-1.136114231127,0.274860657790351,-4.13341887580568,3.57406485733414e-05,0.000303525122822296,"29966"
"HHATL",2.36820895490697,-4.26524664731012,1.03196181350267,-4.1331438736411,3.57834570221215e-05,0.000303749400075038,"57467"
"ARHGAP40",11.5432472855691,-1.56528775500856,0.378740086673082,-4.13288112372344,3.58244036930855e-05,0.000303818500550975,"343578"
"GCSAM",2.84137577922626,-1.1985756095719,0.29000570560075,-4.13293802992267,3.58155317181218e-05,0.000303818500550975,"257144"
"GIPR",8.14218679948409,-1.02749309611632,0.248667957019978,-4.13198832865214,3.59638686198069e-05,0.000304722220757577,"2696"
"ELANE",0.749740180729057,-2.6289472036237,0.636395707572196,-4.13099455628472,3.61197136304387e-05,0.000305825181593293,"1991"
"RGPD6",23.3342656658645,-0.694002038009408,0.168020471285766,-4.13046120332004,3.62036191279501e-05,0.000306333226810366,"729540"
"RNASE4",13.055280430836,-1.06392809962013,0.257717722119087,-4.1282690645873,3.65504273219643e-05,0.000309126490802476,"6038"
"KAT6B",9.49483292595242,-0.658471349531452,0.159620271348813,-4.12523637484939,3.70354187766066e-05,0.000312942530374228,"23522"
"HOXA7",4.28270860810263,-1.41865312082682,0.343947762254623,-4.1246179696805,3.71350619909059e-05,0.000313605783702893,"3204"
"ZNF80",2.87902350040655,-1.8112083175295,0.439268131286809,-4.12324088301985,3.73578662592255e-05,0.000315235717017483,"7634"
"SCN7A",2.93982200232886,-1.4602008170268,0.354233626635055,-4.1221406078739,3.75367955675239e-05,0.00031660133310641,"6332"
"FCER1A",2.02999973691262,-2.00880225685095,0.487434118105789,-4.12117695958035,3.76941743249238e-05,0.000317639443515122,"2205"
"RFC1",17.6881156430624,-0.909707657109302,0.220766445403717,-4.12067900738136,3.77757429307476e-05,0.000318090662355656,"5981"
"NDEL1",45.878541846341,-0.933794091100002,0.226613824919724,-4.12064043943828,3.7782067659132e-05,0.000318090662355656,"81565"
"PDE10A",4.06934283455859,-1.14330902425382,0.277495196628998,-4.12010383654456,3.78701691249516e-05,0.000318687538633509,"10846"
"CYB5D1",10.4851298055248,-0.696285877504149,0.169013574537982,-4.11970387235183,3.79359635541947e-05,0.000319096238397273,"124637"
