"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","ENTREZID"
"CDCA7",5.28107370984939,1.77293004573755,0.354295731848529,5.00409653959795,5.61246267134408e-07,9.1267808251655e-06,"83879"
"TICRR",7.38706452725492,1.47118562829402,0.294403176327449,4.99717987640765,5.8174799706474e-07,9.42706596818295e-06,"90381"
"F8A1",16.2291512711886,1.02845226899329,0.206030114097589,4.99175702298618,5.98324946392176e-07,9.64506062408692e-06,"8263"
"VAX2",4.6325613049824,1.94062557555398,0.388918914426541,4.98979479672627,6.04434664434558e-07,9.73507726491903e-06,"25806"
"PRCC",31.638396151623,0.727763083001929,0.146069836699848,4.98229545157483,6.28343972255924e-07,1.00544607543474e-05,"5546"
"PAQR6",11.1392566208208,1.08623054269767,0.218021638592688,4.98221437885341,6.2860736170685e-07,1.00544607543474e-05,"79957"
"THOP1",27.0022880229999,0.920366488300422,0.185019460108002,4.9744307315737,6.54396580852463e-07,1.04219548328025e-05,"7064"
"DSC2",12.1652306018162,1.45583961328456,0.293844320204844,4.95445891984458,7.25318376741965e-07,1.14529812225189e-05,"1824"
"ATF5",16.903071721662,1.09005924830214,0.220193829891229,4.9504531931735,7.40408635857145e-07,1.16416373118387e-05,"22809"
"WDR4",20.1920308909344,1.04889792114262,0.21203408410672,4.94683638039387,7.54293267422133e-07,1.18298220992318e-05,"10785"
"MFAP2",28.4468932983326,1.4238105412478,0.287837213415657,4.946582564332,7.55277007590015e-07,1.18352290478699e-05,"4237"
"PRICKLE1",17.4396525360757,1.09780658509985,0.222343223628971,4.93744116497916,7.91542751510555e-07,1.23304918784512e-05,"144165"
"TSPYL5",12.7494569593937,1.31292235382071,0.266228397410998,4.93156389997663,8.15738736438679e-07,1.26377597472748e-05,"85453"
"CHAF1B",7.15288116227079,1.1579240686398,0.234891930650989,4.92960343691111,8.239670080827e-07,1.27498052829639e-05,"8208"
"KIF11",2.86778783010069,1.29510395507674,0.262905894263705,4.92611228327082,8.38818075203215e-07,1.2957955286834e-05,"3832"
"KIF18B",14.3738411654968,1.2587844933734,0.25552912955893,4.92618785007485,8.38493908124529e-07,1.2957955286834e-05,"146909"
"NDUFS8",79.1856490187024,0.961060928691654,0.19511793938748,4.92553853176516,8.41283299160756e-07,1.29852077225463e-05,"4728"
"WRNIP1",18.410345395094,1.02297171708804,0.207812346771743,4.92257429830024,8.54131199471133e-07,1.31556821645669e-05,"56897"
"MKI67",8.69154500436282,1.58018690871476,0.321013131442388,4.9224992809939,8.54458786522727e-07,1.31556821645669e-05,"4288"
"TMEM14A",3.97774223410482,1.23156059848697,0.250326438389455,4.91981832366792,8.66245797041283e-07,1.33150246081317e-05,"28978"
"PRR11",10.8511770683859,1.03854323416546,0.211108046854695,4.91948672558315,8.6771452574415e-07,1.33208674968228e-05,"55771"
"CTU1",5.67377111524262,0.988787580935146,0.200997277346915,4.91940783470678,8.6806430561846e-07,1.33208674968228e-05,"90353"
"SHMT2",38.2409257994177,1.00802046561972,0.205161773265763,4.913295735234,8.95580319593012e-07,1.36751349377591e-05,"6472"
"GNL3L",20.8833552957944,0.633956706718327,0.129191186699056,4.9071203920055,9.24233051021008e-07,1.4031675877878e-05,"54552"
"TBC1D24",22.8239623106701,1.0139715026088,0.206744108558374,4.90447592281693,9.3677110710934e-07,1.41768111162278e-05,"57465"
"DTX3L",13.159305661869,0.670952188496036,0.136804540622873,4.9044584736821,9.36854378914954e-07,1.41768111162278e-05,"151636"
"CDK2AP1",60.757035951255,1.11351653841831,0.227361386876505,4.897562218967,9.70329150995184e-07,1.46474625384945e-05,"8099"
"HYOU1",38.8623234328331,0.908321275352547,0.185525125765413,4.89594749824383,9.7833185627014e-07,1.47562399363482e-05,"10525"
"CT83",1.74124896009693,3.02534669935005,0.617978254777701,4.89555526583751,9.80285366385508e-07,1.47736741710272e-05,"203413"
"MARCKSL1",77.4394797109157,1.47973334743288,0.302391092204761,4.89344225269339,9.90873981550931e-07,1.48848076936629e-05,"65108"
"YIF1A",42.7584070095101,1.19876325385044,0.245827673626433,4.87643736836611,1.08018963726464e-06,1.61218956175792e-05,"10897"
"CEP55",2.62901249677409,1.65966925058338,0.340899304914301,4.86850288826668,1.12446879622434e-06,1.67135120268949e-05,"55165"
"ZC3HAV1L",11.1810629341092,1.00088397322032,0.205589266723954,4.86836686160379,1.12524292719674e-06,1.67135120268949e-05,"92092"
"CERS2",60.5272594788841,1.15492989092563,0.237376670584067,4.86538920646212,1.14231788293008e-06,1.68993704693538e-05,"29956"
"ZMYND19",12.5418737859075,0.862302568052795,0.177432117739055,4.85990123457221,1.17444328699226e-06,1.73055199376855e-05,"116225"
"RUSC1",32.7973868567297,0.974797235138733,0.200659908351249,4.85795714324946,1.18603071845385e-06,1.74484995768088e-05,"23623"
"RFXANK",26.2909163623577,0.974049521001649,0.200600144721153,4.85567706023163,1.19976094571945e-06,1.76364859020759e-05,"8625"
"SNX22",12.3267109413941,1.3263012657736,0.273377636955024,4.85153533605167,1.22509376942468e-06,1.79661019772636e-05,"79856"
"CLDN7",42.8166413307237,1.41048181169302,0.290952292740272,4.84781129720168,1.24831055122921e-06,1.82343911907471e-05,"1366"
"CLPB",10.4354930902827,0.938861414882557,0.193757733709953,4.84554292056282,1.2626591023064e-06,1.84004499550898e-05,"81570"
"PCK2",17.2801592801681,0.876992771245594,0.181056239715331,4.84375889295207,1.2740552399181e-06,1.85373536164675e-05,"5106"
"HJURP",8.17454578924765,1.39952264069685,0.288962683018943,4.84326427923257,1.27723224516323e-06,1.85689918719884e-05,"55355"
"EDN2",7.63880629632632,2.481493035291,0.51261919145553,4.84081180855725,1.2930978663114e-06,1.87701870531503e-05,"1907"
"ADCY7",48.7332723194858,1.002567167526,0.207187800771013,4.83892953057624,1.30540318031609e-06,1.89339684462135e-05,"113"
"CMPK2",12.8448109425503,1.59362661102934,0.329732199101205,4.8330936904958,1.34427482485252e-06,1.94368917298348e-05,"129607"
"CHST1",5.7571044086203,1.89583990741366,0.392729058373916,4.82734818570171,1.38363090742227e-06,1.9912674178147e-05,"8534"
"CDK16",62.133628414732,0.951973409930149,0.197490529042206,4.82034968738526,1.43306799833937e-06,2.04967455330052e-05,"5127"
"TAF6",31.3001590826845,1.0124737426897,0.210186345357175,4.81702910324255,1.45711442446052e-06,2.07925064482725e-05,"6878"
"OAS1",20.9899333194279,1.40057589618145,0.291285092175964,4.80826493974971,1.52245907190007e-06,2.16249899767892e-05,"4938"
"TMC6",110.658789722238,1.07377082892712,0.223459065992362,4.80522382996009,1.54578474126979e-06,2.19059104650337e-05,"11322"
"QPRT",23.1834312669551,1.21547479196016,0.253210507977023,4.80025415086823,1.5846439964471e-06,2.23710183705741e-05,"23475"
"HGS",104.766797864975,0.832828265301366,0.173527844762101,4.79939266486676,1.59147499621174e-06,2.24503426350601e-05,"9146"
"UNG",11.3487992017831,0.997019475380406,0.207770128979249,4.79866610411538,1.59725812584858e-06,2.25147754999752e-05,"7374"
"DERL1",21.8941977992093,0.776288319267742,0.161794764342055,4.79798170493682,1.60272413931729e-06,2.25746437326501e-05,"79139"
"USP5",29.8312485899843,0.962676215615349,0.200690629569751,4.79681695991076,1.6120678407589e-06,2.26889973757875e-05,"8078"
"BRIP1",6.4329830873575,0.914551197417381,0.190668874105079,4.79654165741477,1.61428398371859e-06,2.27029369373088e-05,"83990"
"DDIT4",97.704836949774,1.42386183513119,0.297066557085221,4.79307347518998,1.64245436254125e-06,2.30117546921249e-05,"54541"
"NDUFB2",46.7301710775446,0.873358026132534,0.182294882674238,4.79090807882541,1.66028180740012e-06,2.323684422399e-05,"4708"
"PSMD4",61.0537786358902,0.740396860927862,0.154544984356183,4.79081779335815,1.66102914115985e-06,2.323684422399e-05,"5710"
"HPDL",4.18070277924571,1.6900809219705,0.352892723627808,4.78922009101274,1.67430765687175e-06,2.33967927785516e-05,"84842"
"NUP155",13.6866518415857,0.722212655987973,0.150830345139251,4.78824506647654,1.68246115925932e-06,2.3479166510587e-05,"9631"
"SYNGR2",97.138617473503,1.02895580354895,0.214933075813824,4.78733112459727,1.69013850780006e-06,2.35333032591013e-05,"9144"
"PPP1R16A",42.6806348682066,1.07918615444338,0.225429708503398,4.78724016283379,1.690904449864e-06,2.35333032591013e-05,"84988"
"NPLOC4",75.8288288364528,0.867200707905376,0.181408427519943,4.78037718402052,1.74966619316959e-06,2.42857778452081e-05,"55666"
"LILRB4",12.1749670625498,1.28607077446301,0.269522288767605,4.77166760620647,1.82706849341773e-06,2.52168126938027e-05,"11006"
"SPINT2",168.55673322447,1.41031808889785,0.295640732223632,4.77037814881018,1.83880392458967e-06,2.53410165857513e-05,"10653"
"MMP14",117.020857278419,1.2232855044038,0.256497466827447,4.76919136681667,1.84966888099018e-06,2.54528729670877e-05,"4323"
"SH3BP5L",18.8819432311133,0.811571354466266,0.170181881524095,4.76884699592044,1.85283311599233e-06,2.54774869891685e-05,"80851"
"PREB",26.4126592867256,0.848168774215537,0.177863824314441,4.76864127646374,1.85472583992626e-06,2.54845934770877e-05,"10113"
"MGAT4B",80.9879634372501,1.15603724545474,0.242470785492735,4.76773827867761,1.86305587685234e-06,2.55800748339949e-05,"11282"
"METTL13",14.5373276706602,0.97902958226197,0.205357345211721,4.76744370284201,1.86578106795091e-06,2.55985162522865e-05,"51603"
"TYMP",129.853374149519,1.52959631272026,0.320936860900488,4.76603500273699,1.87886632709559e-06,2.5701892252928e-05,"1890"
"SMOC1",6.93966345114062,1.46544450262603,0.307472058807086,4.7661062547003,1.87820236373713e-06,2.5701892252928e-05,"64093"
"LRRC42",7.79688971591623,0.936470235981718,0.196503612761687,4.76566421767235,1.88232513969666e-06,2.57302038652853e-05,"115353"
"YPEL1",7.40672142916568,0.98452854866388,0.206804973389498,4.76066185705124,1.92959111426479e-06,2.63568485386523e-05,"29799"
"SEC61A1",72.3468691889917,0.996959732120711,0.209524686807408,4.75819698056441,1.95329839463873e-06,2.66413791351242e-05,"29927"
"MLF2",91.924965899873,0.93639098380875,0.196839349107294,4.75713310400319,1.96361702741808e-06,2.67230819851856e-05,"8079"
"PSMB2",15.1800042906819,0.794133755028928,0.167037711068423,4.7542183735003,1.99215622096845e-06,2.70320274906796e-05,"5690"
"NUDT1",13.6365777780278,0.952512971870404,0.200440890845084,4.75208909646374,2.01325616890026e-06,2.7298338770403e-05,"4521"
"PDIA6",39.6901931064581,1.04743743973549,0.220553177877076,4.7491378261585,2.04285688616702e-06,2.76390031012312e-05,"10130"
"DDX39A",52.6323152176153,0.799075053353118,0.16835210981169,4.74645107950784,2.07016764277213e-06,2.79472631774237e-05,"10212"
"KLHL22",29.3791929322945,0.758676725560383,0.159938459913854,4.74355402677392,2.10000902322603e-06,2.83088552606933e-05,"84861"
"SOX13",37.7947579675231,0.73409138210775,0.154901398676335,4.73908814497943,2.14682108597782e-06,2.88140725757111e-05,"9580"
"TTYH3",77.1870724967182,1.23294026998422,0.260589556599937,4.73134950636972,2.23032134863479e-06,2.9826723479721e-05,"80727"
"TAPBP",126.858624435714,0.867391775452506,0.183344358301162,4.73094336520422,2.23478868157243e-06,2.98649032901043e-05,"6892"
"TAGLN2",229.607056847331,1.33995181149673,0.283422318980075,4.72775685527763,2.27013797002261e-06,3.02499967487473e-05,"8407"
"PARP12",32.5727518978158,1.12268450838988,0.237490745763533,4.72727686622253,2.27550899949759e-06,3.02997682880621e-05,"64761"
"KDELR2",55.8852332487076,1.12515888716179,0.238365259485456,4.72031406586093,2.35480773651456e-06,3.12433731344719e-05,"11014"
"FBXO6",10.7017471349457,0.973056078579908,0.206405393173327,4.71429580215858,2.42548098741925e-06,3.21350206358937e-05,"26270"
"FDCSP",53.7388112688724,3.62179222632777,0.768344713696257,4.71375954277671,2.43187622571817e-06,3.21967201234825e-05,"260436"
"IFNAR2",11.7777719580426,0.791525599081744,0.16805174846603,4.71001109067153,2.47703312073841e-06,3.27711481873692e-05,"3455"
"UQCRH",62.8246443460495,0.990247016069152,0.210341336805642,4.70780984426353,2.5039251070051e-06,3.31032839628469e-05,"7388"
"IKBKE",10.6228981910066,1.20283814503723,0.255563892658646,4.7066044131823,2.51877003498427e-06,3.32757907189576e-05,"9641"
"PLXNB3",27.5588981776498,1.3372215904119,0.284600645745235,4.69858944595979,2.61964456585899e-06,3.44609777335513e-05,"5365"
"FSCN1",67.2619979350269,1.4501798026421,0.308670186802577,4.69815312474483,2.62524585306551e-06,3.44785775432261e-05,"6624"
"TCIRG1",126.902504054173,1.32507595458823,0.282048771376214,4.69803838578243,2.62672072583956e-06,3.44785775432261e-05,"10312"
"TMED9",63.5796840952879,1.20885560258453,0.257322028712689,4.69783177379759,2.62937855456739e-06,3.44785775432261e-05,"54732"
"JTB",64.1482893317363,1.22720592899261,0.261271244338555,4.69705700717065,2.63936805325366e-06,3.45731082619266e-05,"10899"
"APBA3",26.4374918466849,0.825249832585322,0.175799503221885,4.69426714786409,2.67564186441795e-06,3.49493925336737e-05,"9546"
"KRT19",310.249312692032,1.68040416660064,0.358283945450133,4.69014642698949,2.73009606132453e-06,3.56047025408905e-05,"3880"
"PRPSAP1",38.9754640764565,0.780395411381776,0.166418215720021,4.68936292824279,2.74056941679037e-06,3.56611333508898e-05,"5635"
"BGN",152.957497033144,1.5535704880301,0.331302579270266,4.6892797860253,2.74168307373216e-06,3.56611333508898e-05,"633"
"MEX3D",24.3757057808023,1.25502123129765,0.267742234179785,4.68742346586578,2.76666113406051e-06,3.5935552261619e-05,"399664"
"BST2",54.6902377488488,1.70223572911942,0.363194600628745,4.68684205704763,2.77452919475842e-06,3.60124945657431e-05,"684"
"PRR7",6.82392420945627,1.31183933965888,0.280362725439355,4.67907899526625,2.88166411019969e-06,3.71945523687238e-05,"80758"
"NDUFA9",29.0682583000693,1.0391770722479,0.222109593851408,4.67866810356293,2.88744388610829e-06,3.72172829912998e-05,"4704"
"CAPN15",50.7746273890762,1.04357782579344,0.223083509558456,4.67796937505137,2.89729804421845e-06,3.72973714208586e-05,"6650"
"C1QC",91.1731034122298,1.59804306719421,0.341704447780552,4.67668207883704,2.91553730998422e-06,3.74490860301857e-05,"714"
"POLR2D",8.8163758791767,0.815720189938091,0.174463997787097,4.67557891762595,2.93125523735482e-06,3.7598829297982e-05,"5433"
"HES6",5.24090080223817,1.60958064727565,0.344314474540452,4.67474000163346,2.94326256529134e-06,3.77267191933053e-05,"55502"
"MMP7",38.1601200394206,2.41326465499001,0.516306631703488,4.67409191903607,2.95257080650195e-06,3.7819859251749e-05,"4316"
"LIME1",17.639030750327,1.0642514170458,0.227730742804881,4.6732883050298,2.96415213185775e-06,3.79419666802137e-05,"54923"
"SKP2",10.0902957902581,0.864922867117215,0.185114572923339,4.67236508427354,2.97751097249389e-06,3.80866424257816e-05,"6502"
"PSMA7",58.9781899421474,1.15197458646995,0.246648498288868,4.67051125168735,3.00451024908457e-06,3.83789922989962e-05,"5688"
"SLBP",11.0417561360776,1.06608121975021,0.228305469428268,4.66953867736912,3.0187686269475e-06,3.8534550315866e-05,"7884"
"COL12A1",56.7577072931019,1.36537066582639,0.292470792188644,4.66840006692266,3.03554365645977e-06,3.86736045205655e-05,"1303"
"IPO13",16.6326300953807,0.824214872028461,0.17655507667182,4.66831590212785,3.03678719069667e-06,3.86736045205655e-05,"9670"
"BUB3",37.6565853044985,1.05611114868669,0.22641590519936,4.66447420183129,3.09407143655253e-06,3.93061667680562e-05,"9184"
"COPB2",42.4810370173628,0.59446467817934,0.127498379907945,4.66252730904147,3.12349622591754e-06,3.95984921946918e-05,"9276"
"RABL6",55.5220810714741,0.728431142684675,0.156460398582747,4.65569018922977,3.22897175058912e-06,4.07416342395513e-05,"55684"
"IER5L",12.5107428250164,1.00054067297097,0.215023168663409,4.65317611674294,3.26860841672772e-06,4.11844660507692e-05,"389792"
"ARHGEF11",27.6764850757756,0.991581160475198,0.213220593799815,4.65049432047899,3.31140365142416e-06,4.15540775282374e-05,"9826"
"NUP50",40.3457023516316,0.578447354771306,0.124405417229634,4.6496958705872,3.324248521146e-06,4.16870217391105e-05,"10762"
"GOLM1",27.1218753630208,0.910753894810724,0.195915282178725,4.64871287570045,3.34012784732959e-06,4.18578132532061e-05,"51280"
"PPCS",20.8435063895889,0.721563752902652,0.155233200655038,4.64825662202329,3.34752287500997e-06,4.18937964127938e-05,"79717"
"DHTKD1",23.4122812933492,0.989356569893388,0.212882985618181,4.6474196470913,3.36112952965739e-06,4.20356793709076e-05,"55526"
"LIMD2",34.6227924492023,1.17490695187948,0.253017124124122,4.64358669772529,3.42412208293975e-06,4.27081408890304e-05,"80774"
"AHCY",38.8688997082388,1.06963433513048,0.230364335578046,4.6432288767551,3.43006012152759e-06,4.27534142469274e-05,"191"
"RNF114",16.9406951386301,0.937919503274528,0.202141057192517,4.63992578400965,3.48534324678655e-06,4.34132667229189e-05,"55905"
"THEM6",29.8555150967891,1.29172433139287,0.278433604775796,4.63925441913883,3.49668373009748e-06,4.35252527210117e-05,"51337"
"LIN9",2.3018945648813,1.48732903099756,0.320948628091345,4.63416541096494,3.58380358917306e-06,4.44008094171661e-05,"286826"
"CKAP4",26.8449686254697,0.966069304273966,0.208539803476734,4.63254154922873,3.61203813672763e-06,4.46908285694517e-05,"10970"
"GMDS",16.1743028365647,1.07317441713647,0.231782480281065,4.63009290363585,3.65501705576806e-06,4.51924071474873e-05,"2762"
"CENPO",7.83789378545163,1.01251665782896,0.218809263526525,4.62739392981055,3.70295772707154e-06,4.56936595741633e-05,"79172"
"CTPS1",26.9441241330461,1.15257815291889,0.249411980175132,4.62118199819261,3.81559856027399e-06,4.68961622650265e-05,"1503"
"KLHL17",16.4885100109585,0.946297231156253,0.204880885036983,4.61876778297516,3.86025571004192e-06,4.73821446397591e-05,"339451"
"SQLE",10.7844841037986,1.18324071938408,0.256272550352353,4.61711844580009,3.89105204538074e-06,4.77285205195642e-05,"6713"
"MRPL52",25.848597971982,0.876977245205816,0.189974281927748,4.61629456527887,3.90652355962779e-06,4.78865846270191e-05,"122704"
"CALR",229.124808253241,1.0182006585222,0.220580716407462,4.61600032453135,3.91206333350975e-06,4.78941917910271e-05,"811"
"COL9A3",41.6373667578392,2.04285012947078,0.442890521370125,4.6125397381525,3.97778465611062e-06,4.86313712214395e-05,"1299"
"SNX5",39.4686729339585,0.578685659669513,0.12546431300272,4.61235267479581,3.98136722932582e-06,4.86430632068423e-05,"27131"
"SULT1A3",31.3306077238985,0.928014889228076,0.201296991048575,4.61017765041573,4.02325022332354e-06,4.91223735243234e-05,"6818"
"TMEM65",5.68010384303507,0.937307773426977,0.203384814010412,4.60854355320253,4.05499440225712e-06,4.94773427658804e-05,"157378"
"UBN1",25.2430052904029,0.64147336759371,0.139392102445773,4.60193480361098,4.18584242288228e-06,5.09396671199905e-05,"29855"
"DONSON",10.0127379099382,0.882300340914108,0.191755297912024,4.60117843168485,4.20107347087331e-06,5.10793994736574e-05,"29980"
"TSEN34",24.5410809173256,0.984262550348001,0.213919389588134,4.60109086999095,4.20284012514058e-06,5.10793994736574e-05,"79042"
"HEATR3",10.5381983457929,0.860685657919802,0.187081032170687,4.60060353491389,4.21268566518702e-06,5.11319553673618e-05,"55027"
"COL1A1",1283.94400283361,1.56950744794662,0.341216664081383,4.59973856251136,4.23021499238187e-06,5.13110950156497e-05,"1277"
"MSLN",14.937855897732,3.29281301081931,0.716374262639481,4.59649820289039,4.29650677882333e-06,5.18904153627952e-05,"10232"
"TUBA1C",73.6903464568771,1.16512796110919,0.253481345888754,4.59650376647651,4.29639210962577e-06,5.18904153627952e-05,"84790"
"SLC25A22",16.690918347033,0.723382098705033,0.157438571034027,4.59469426045977,4.33384225879176e-06,5.22940888060853e-05,"79751"
"FOXP3",4.21090039780037,1.31890767990652,0.28751170563792,4.58731819972401,4.48976105533556e-06,5.38248247682364e-05,"50943"
"SUMO3",41.929388729854,0.744573263532812,0.162310236942032,4.58734629164968,4.48915716487057e-06,5.38248247682364e-05,"6612"
"CASP2",20.0948206521503,0.783203150482439,0.17076150844264,4.5865321618749,4.50669005453675e-06,5.39928287128912e-05,"835"
"CDC6",3.34536681111889,1.49605283935122,0.326298895031964,4.58491543222868,4.54170221304674e-06,5.437712242408e-05,"990"
"SLC15A3",34.1669399035212,1.06856522943288,0.23315723832703,4.58302404463244,4.58299317530576e-06,5.46947162326116e-05,"51296"
"DYRK2",19.0222230828708,0.686945639876301,0.149920806451325,4.58205672805885,4.60424945419251e-06,5.49130124858684e-05,"8445"
"GLYATL2",6.64210719689972,2.27757070973046,0.497258784977588,4.58025233246128,4.64415276062365e-06,5.53532802009467e-05,"219970"
"GPRC5A",50.4400973454706,1.77115192124775,0.387070131440226,4.57579073502152,4.74424599039774e-06,5.64502017354567e-05,"9052"
"CD276",81.437476211166,0.743917116242206,0.162592016873455,4.57536065144696,4.75400310934443e-06,5.65093387644093e-05,"80381"
"ZDHHC12",22.8204759047156,1.16051474534854,0.253734863044152,4.57372996136757,4.7911727501149e-06,5.68859626138642e-05,"84885"
"CCT5",49.08189761732,1.06263050741695,0.232418135130983,4.57206365079079,4.82944177642121e-06,5.72669145857066e-05,"22948"
"ARF1",182.220834629287,1.14221749411649,0.249914371795678,4.5704354091742,4.86711919507145e-06,5.76767637435147e-05,"375"
"IL21R",5.89271039680854,1.47977071462532,0.323944637732706,4.56797409885302,4.92460867882128e-06,5.82090631455825e-05,"50615"
"SLC4A3",13.0803464212605,1.20689799134778,0.264401326960663,4.5646442293663,5.00342119314735e-06,5.90276225092199e-05,"6508"
"TFDP1",35.9754767812085,1.04691569765363,0.229444631345785,4.56282498968508,5.04698835955958e-06,5.94280472954625e-05,"7027"
"IFIH1",9.90397672607372,1.1492957860306,0.251916791067064,4.56220397680693,5.06194337701601e-06,5.94919098736025e-05,"64135"
"RANBP1",40.5324856949423,1.00983526634869,0.221716921128116,4.55461523284086,5.24815498328999e-06,6.14063970944391e-05,"5902"
"COX6B1",78.3753710891153,1.03301419662501,0.226800169326812,4.55473291616669,5.24521785211895e-06,6.14063970944391e-05,"1340"
"FEN1",9.94823070896152,1.09470852245211,0.240488980196991,4.55201116307034,5.31355154991528e-06,6.20731232563655e-05,"2237"
"ORC1",1.60548982883615,1.83676963957456,0.403627090828804,4.55065995645376,5.34779142830688e-06,6.23486105877032e-05,"4998"
"TRAPPC10",37.3755017779121,0.426158464779528,0.0936484985662949,4.55061716208772,5.3488792907818e-06,6.23486105877032e-05,"7109"
"PSMG3",22.1563505901457,0.860784891108068,0.189394484423451,4.54493114584853,5.49532147606704e-06,6.39374760034313e-05,"84262"
"SDF2L1",15.6152961964414,1.21247524311082,0.267035485478096,4.54050232664781,5.61203595285126e-06,6.50685923489376e-05,"23753"
"CEP72",13.6698890084801,1.19992657062087,0.264372549446891,4.53877141606154,5.65829318450102e-06,6.54200414252983e-05,"55722"
"RANGAP1",40.4178861905888,1.04045808381304,0.229365584559849,4.53624324595022,5.72651291303047e-06,6.6107406853616e-05,"5905"
"MRPS34",32.3605539794195,1.09526215186683,0.241472661997743,4.53576045754224,5.73962961261567e-06,6.61951554700295e-05,"65993"
"SPR",9.02809555360673,1.07459009245519,0.237070566423304,4.53278578048549,5.82108419053267e-06,6.70927948830405e-05,"6697"
"SLC35C1",11.0797369010433,0.97390329785881,0.21497327468601,4.53034591988839,5.88871884074364e-06,6.78301308260284e-05,"55343"
"GPAA1",95.8011683985474,1.1729877556095,0.258991804608291,4.52905356361978,5.92484791077928e-06,6.82038738368265e-05,"8733"
"PSMB9",28.2482920758726,1.34962309031291,0.298250798690007,4.52512816810818,6.03589151787944e-06,6.91811774097543e-05,"5698"
"USP14",15.2901085783631,0.707526210983334,0.156360511298541,4.5249673661686,6.04048256770763e-06,6.91909821391965e-05,"9097"
"NFKBIE",11.2384131049797,0.996275215772985,0.220254052983416,4.52330026293772,6.08827730819091e-06,6.95699928783608e-05,"4794"
"SERPINH1",134.867448919294,1.21945801248014,0.269783041878423,4.52014331215708,6.17977831150775e-06,7.05248637620127e-05,"871"
"DIP2A",48.9297593613147,0.387504984818622,0.085771092744165,4.51789725909706,6.24567746506006e-06,7.11891926202107e-05,"23181"
"CEL",3.01585419070106,2.01575834145394,0.446400493581441,4.51558268961946,6.31429013683422e-06,7.1794525423231e-05,"1056"
"MYBL1",8.37132983646823,1.79173573360792,0.397199226690798,4.51092452655429,6.45456851028387e-06,7.31809251513694e-05,"4603"
"CSK",47.6724975971326,0.855902698313699,0.189879289014365,4.50761482601163,6.55604521252949e-06,7.41790283607033e-05,"1445"
"SAE1",21.6235843707376,0.958940854208825,0.213025712489559,4.50152633220661,6.74672045488262e-06,7.61039928534323e-05,"10055"
"BAMBI",12.3859894283731,1.6255540126151,0.361690157862291,4.49432747139891,6.97901596619827e-06,7.84853270952789e-05,"25805"
"ATIC",30.6301350750942,0.907144025585708,0.201870240916196,4.49369863268899,6.9996669381762e-06,7.86220928010307e-05,"471"
"YIPF2",49.4649695988555,0.984105632823155,0.219086835511154,4.49185196603495,7.06064957560278e-06,7.91151551357016e-05,"78992"
"AP1B1",46.7945593558509,0.833102553189336,0.185560197523231,4.48966192270321,7.13363030305951e-06,7.9821829153368e-05,"162"
"ZNF764",8.16219658902961,0.810954062138248,0.18063059909289,4.4895719009447,7.13664556084535e-06,7.9821829153368e-05,"92595"
"UFC1",38.6002508134414,0.735609431099765,0.164029163031449,4.48462588910929,7.30419727143767e-06,8.14459123977037e-05,"51506"
"NDUFS2",58.680194374828,0.596829351743925,0.133085242872268,4.48456447058331,7.30630135178402e-06,8.14459123977037e-05,"4720"
"RCC2",45.929768501762,1.04963893008717,0.234047685399669,4.48472253974555,7.30088738024117e-06,8.14459123977037e-05,"55920"
"ZNF587",40.6002907714071,0.86544158786798,0.192984731660501,4.48450807699371,7.30823379791511e-06,8.14459123977037e-05,"84914"
"UBL4A",16.5220936713528,0.91895735894617,0.205019595616513,4.4822903692829,7.38461700903544e-06,8.2247670620177e-05,"8266"
"SCRIB",72.807848146019,1.1621399345712,0.25932263990416,4.48144417703252,7.41396264802393e-06,8.25248895232567e-05,"23513"
"BMP8A",3.0640154180868,1.2722770431349,0.284160176687998,4.47732352211984,7.55846632706317e-06,8.40323609302906e-05,"353500"
"IL17RE",21.127617955284,1.14127793130994,0.254923948476794,4.47693493737733,7.57223136988732e-06,8.41348946808955e-05,"132014"
"MRPS23",10.5828692503348,0.999907584143183,0.223365800994101,4.47654734830957,7.58598501777957e-06,8.42371789564228e-05,"51649"
"KIF23",8.34125717212315,1.18046628269259,0.263779021727589,4.47520911618092,7.6336562008376e-06,8.4715746046683e-05,"9493"
"ARMC6",20.7777446216859,0.871569948381048,0.194773710129888,4.47478228863549,7.64892102121639e-06,8.47521815744222e-05,"93436"
"GMIP",18.4990911024894,0.936524333586793,0.209361375524418,4.47324312443469,7.70420956795605e-06,8.52433510260943e-05,"51291"
"CDK6",22.6556899721656,1.30082097812453,0.290829723342045,4.47279240641658,7.72047207097187e-06,8.53722887752483e-05,"1021"
"DNMT3A",33.7691281008989,0.932203913672041,0.208543547827345,4.47006835447061,7.81946027701471e-06,8.62805974085771e-05,"1788"
"TTLL12",31.8891740499367,0.990476481085248,0.221617269934167,4.4693109042426,7.84719983604545e-06,8.64125061612567e-05,"23170"
"HAPLN3",43.8705442496219,1.52828977093967,0.341947481570594,4.46936986908078,7.84503703646112e-06,8.64125061612567e-05,"145864"
"DDTL",7.41104453074686,1.00873231755357,0.226008717887142,4.46324516586692,8.07275951785378e-06,8.86562689486684e-05,"100037417"
"HRCT1",8.31751631060887,1.98859346938699,0.445579766267798,4.46293485461327,8.08446378654038e-06,8.86562689486684e-05,"646962"
"CLPP",30.248594395522,0.778737304107656,0.17451532962096,4.46228595389896,8.10899136584981e-06,8.88726260818167e-05,"8192"
